1903,5159
1903,6619
1903,6926
1903,7977
1903,9056
1903,11679
1904,5160
1904,5810
1904,6479
1904,6849
1904,8028
1904,8904
1904,11455
1905,5208
1905,5777
1905,5986
1905,6501
1905,6869
1905,8887
1905,10965
1905,11354
1905,11681
1906,5227
1906,6478
1906,6848
1906,8835
1906,11435
1906,11684
1907,5232
1907,5773
1907,5982
1907,6427
1907,6802
1907,7968
1907,8762
1907,10971
1907,11358
1907,11686
1908,5237
1908,5768
1908,5977
1908,6476
1908,6846
1908,8252
1908,8895
1908,11359
1908,11688
1909,5241
1909,5766
1909,5975
1909,6467
1909,6840
1909,7974
1909,8896
1909,10952
1909,11391
1909,11689
1910,5243
1910,6470
1910,6842
1910,9030
1911,5245
1911,5804
1911,6013
1911,8897
1911,11360
1912,5247
1912,5767
1912,5976
1912,6432
1912,6807
1912,7969
1912,8763
1912,11361
1912,11690
1913,5255
1913,5718
1913,6014
1913,6620
1913,6927
1913,7971
1913,8792
1913,11363
1913,11691
1914,5262
1914,5776
1914,5985
1914,6502
1914,6870
1914,8009
1914,8888
1914,11364
1914,11692
1915,5302
1915,5716
1915,6021
1915,6438
1915,6813
1915,8000
1915,8797
1915,11368
1915,11694
1916,5310
1916,5801
1916,6010
1916,6457
1916,6831
1916,8067
1916,8766
1916,11369
1916,11695
1917,5318
1917,6564
1917,6905
1917,7992
1917,8901
1918,5323
1918,5778
1918,5987
1918,6503
1918,6871
1918,8061
1918,8886
1918,11370
1918,11696
1919,5326
1919,5765
1919,5974
1919,6441
1919,6816
1919,7987
1919,8902
1919,11400
1919,11698
1920,5328
1920,5769
1920,5978
1920,6442
1920,6817
1920,7980
1920,8701
1920,11371
1920,11699
1921,5332
1921,6469
1921,6841
1921,8308
1921,8941
1922,5334
1922,6567
1922,6908
1922,7986
1922,8754
1922,11445
1922,11700
1923,5335
1923,5781
1923,5990
1923,6455
1923,6829
1923,7988
1923,8761
1923,11383
1923,11701
1924,5336
1924,6566
1924,6907
1924,7989
1924,8755
1925,5337
1925,5770
1925,5979
1925,6465
1925,6838
1925,7985
1925,8700
1925,11372
1925,11702
1926,5344
1926,5771
1926,5980
1926,6446
1926,6821
1926,7984
1926,8758
1926,11384
1926,11704
1927,5348
1927,5772
1927,5981
1927,6448
1927,6823
1927,7983
1927,8699
1927,11374
1927,11705
1928,5357
1928,5802
1928,6011
1928,6461
1928,6835
1928,7981
1928,9025
1928,11378
1928,11707
1929,5363
1929,5775
1929,5984
1929,6450
1929,6825
1929,7979
1929,8765
1929,11708
1930,5306
1930,6022
1930,6627
1930,6933
1930,7993
1930,8794
1930,11735
1931,5294
1931,5715
1931,5915
1931,6417
1931,7999
1931,8898
1931,10943
1931,11366
1932,5296
1932,6020
1932,6412
1932,6789
1932,8002
1932,8675
1932,11365
1932,11665
1933,5196
1933,5738
1933,5883
1933,6415
1933,6791
1933,7972
1933,8800
1933,10968
1934,6430
1934,6805
1934,8801
1935,5713
1935,5859
1935,6444
1935,6819
1935,8001
1935,8802
1937,6015
1937,8790
1937,11738
1938,8793
1939,5730
1939,5904
1939,6434
1939,6809
1939,8233
1939,8711
1939,10946
1939,11464
1939,11712
1941,5817
1941,5938
1941,6477
1941,6847
1941,8062
1941,8712
1941,11465
1941,11713
1942,8719
1943,5727
1943,5940
1943,6440
1943,6815
1943,8232
1943,10949
1943,11471
1943,11714
1944,5819
1944,5941
